txn_id,account_id,txn_date,txn_timestamp,txn_type,amount,currency,counterparty_account,counterparty_bank_bic,channel,status,reversal_flag,original_txn_id,created_at
TXN0000024351,ACCT00000587,2021-09-10,2021-09-10 14:06:16,DEBIT,31.92,JPY,LPVI39893745662346,BNPAFRPP,ONLINE,SETTLED,N,,2021-09-10 20:07:38
TXN0000024352,ACCT00000587,2022-07-27,2022-07-27 15:56:53,CREDIT,2874.94,USD,,,MOBILE,SETTLED,N,,2022-07-27 09:47:32
TXN0000024353,ACCT00000587,2021-07-06,2021-07-06 14:25:28,CREDIT,187.66,GBP,JLZD73164319602267,MXBBMXMM,ACH,SETTLED,N,,2021-07-06 15:13:58
TXN0000024354,ACCT00000587,2022-06-04,2022-06-04 09:02:29,ACH,213.77,USD,FOMM11460601023592,USXFmoiXXX,MOBILE,SETTLED,N,,2022-06-04 12:38:48
TXN0000024355,ACCT00000587,2022-03-11,2022-03-11 11:29:38,DEBIT,58.94,MXN,QJLX32733987611614,BNPAFRPP,ACH,SETTLED,N,,2022-03-11 17:07:28
TXN0000024356,ACCT00000588,2022-09-18,2022-09-18 22:19:38,DEBIT,849.63,USD,,,MOBILE,SETTLED,N,,2022-09-18 16:43:34
TXN0000024357,ACCT00000588,2021-04-30,2021-04-30 18:08:11,DEBIT,20.19,USD,,,WIRE,SETTLED,N,,2021-04-30 14:11:39
TXN0000024358,ACCT00000588,2023-10-14,2023-10-14 08:23:23,DEBIT,795.47,USD,,,WIRE,SETTLED,N,,2023-10-14 18:25:30
TXN0000024359,ACCT00000588,2023-08-05,2023-08-05 06:45:56,CREDIT,315.61,EUR,BEUM63976716979790,RBOSGB2L,ATM,SETTLED,N,,2023-08-05 19:00:03
TXN0000024360,ACCT00000588,2021-10-08,2021-10-08 19:43:55,DEBIT,59.84,USD,,,POS,SETTLED,N,,2021-10-08 06:28:26
TXN0000024361,ACCT00000588,2022-09-22,2022-09-22 06:11:22,CREDIT,350.14,USD,,,ATM,SETTLED,N,,2022-09-22 13:41:04
TXN0000024362,ACCT00000588,2021-06-10,2021-06-10 17:07:38,DEBIT,804.57,GBP,SNJM24116792035727,CITIGB2L,MOBILE,SETTLED,N,,2021-06-10 14:00:15
TXN0000024363,ACCT00000588,2021-07-30,2021-07-30 06:00:14,FEE,2.55,USD,,,BRANCH,SETTLED,N,,2021-07-30 13:11:02
TXN0000024364,ACCT00000588,2022-07-06,2022-07-06 11:51:13,DEBIT,87.79,USD,,,BRANCH,SETTLED,N,,2022-07-06 15:49:33
TXN0000024365,ACCT00000588,2023-02-13,2023-02-13 20:40:38,DEBIT,236.3,USD,,,MOBILE,SETTLED,N,,2023-02-13 13:08:29
TXN0000024366,ACCT00000588,2021-05-19,2021-05-19 17:22:35,FEE,296.06,USD,,,ONLINE,SETTLED,N,,2021-05-19 18:24:54
TXN0000024367,ACCT00000588,2022-10-03,2022-10-03 16:33:55,DEBIT,442.16,EUR,CGZU84259544802175,BNPAFRPP,ATM,SETTLED,N,,2022-10-03 13:56:25
TXN0000024368,ACCT00000588,2022-08-19,2022-08-19 18:20:49,FEE,421.42,USD,,,POS,SETTLED,N,,2022-08-19 07:15:11
TXN0000024369,ACCT00000588,2022-05-17,2022-05-17 21:54:26,DEBIT,479.52,JPY,PZET80913255739933,MXBBMXMM,ONLINE,SETTLED,N,,2022-05-17 07:03:37
TXN0000024370,ACCT00000588,2021-02-28,2021-02-28 12:22:53,WIRE,1402.94,USD,WNEU38153832078927,UShsfWkXXX,ONLINE,SETTLED,N,,2021-02-28 19:13:26
TXN0000024371,ACCT00000588,2023-02-06,2023-02-06 20:54:01,DEBIT,49.93,GBP,NHWL33018998266216,BNPAFRPP,BRANCH,PENDING,N,,2023-02-06 13:10:57
TXN0000024372,ACCT00000588,2023-06-01,2023-06-01 19:32:49,DEBIT,751.48,JPY,SGNV59069471886132,CITIGB2L,MOBILE,SETTLED,N,,2023-06-01 20:58:18
TXN0000024373,ACCT00000588,2023-04-01,2023-04-01 08:39:56,TRANSFER,33.05,EUR,ITRE56921744054417,CITIGB2L,ATM,SETTLED,N,,2023-04-01 16:01:16
TXN0000024374,ACCT00000588,2023-10-02,2023-10-02 16:08:57,DEBIT,148.53,USD,,,ATM,SETTLED,N,,2023-10-02 07:33:30
TXN0000024375,ACCT00000588,2022-05-26,2022-05-26 06:26:09,DEBIT,29.45,USD,,,ONLINE,SETTLED,N,,2022-05-26 15:41:15
TXN0000024376,ACCT00000588,2023-09-13,2023-09-13 15:35:21,ACH,13.7,GBP,PPED69810513864410,MXBBMXMM,MOBILE,PENDING,N,,2023-09-13 15:49:41
TXN0000024377,ACCT00000588,2022-08-30,2022-08-30 17:58:30,DEBIT,253.66,GBP,UPFP50826281512677,TOKYOJPJT,ONLINE,SETTLED,N,,2022-08-30 13:07:22
TXN0000024378,ACCT00000588,2023-01-28,2023-01-28 17:39:19,DEBIT,196.18,USD,,,MOBILE,SETTLED,N,,2023-01-28 06:30:53
TXN0000024379,ACCT00000588,2021-11-06,2021-11-06 12:57:02,DEBIT,24.55,JPY,ZASH99584786124935,TOKYOJPJT,MOBILE,SETTLED,N,,2021-11-06 06:18:40
TXN0000024380,ACCT00000588,2023-11-10,2023-11-10 07:17:04,TRANSFER,51.19,MXN,FBBQ93673461224187,BARCGB22,BRANCH,SETTLED,N,,2023-11-10 10:52:22
TXN0000024381,ACCT00000588,2022-08-27,2022-08-27 18:27:16,DEBIT,13093.62,USD,,,ACH,PENDING,N,,2022-08-27 19:24:22
TXN0000024382,ACCT00000588,2022-06-17,2022-06-17 22:44:19,ACH,7.12,USD,GKJX70616983174299,UShsfWkXXX,ACH,SETTLED,N,,2022-06-17 13:20:28
TXN0000024383,ACCT00000588,2023-07-14,2023-07-14 07:50:51,WIRE,38.68,USD,DGNM27677132251575,USQBGxbXXX,POS,SETTLED,N,,2023-07-14 09:46:33
TXN0000024384,ACCT00000588,2021-11-07,2021-11-07 18:44:05,WIRE,4.89,USD,KKUJ65757700485246,USiMyjkXXX,ATM,SETTLED,N,,2021-11-07 13:20:48
TXN0000024385,ACCT00000588,2022-10-10,2022-10-10 18:41:25,DEBIT,720.19,GBP,ZXAT65516650704891,MXBBMXMM,MOBILE,PENDING,N,,2022-10-10 22:44:32
TXN0000024386,ACCT00000588,2021-05-07,2021-05-07 10:39:18,CREDIT,2300.14,USD,,,MOBILE,SETTLED,N,,2021-05-07 10:26:33
TXN0000024387,ACCT00000588,2021-12-13,2021-12-13 07:27:28,DEBIT,163.1,CAD,JSTH24488480000796,BNPAFRPP,ONLINE,SETTLED,N,,2021-12-13 18:39:58
TXN0000024388,ACCT00000588,2023-01-21,2023-01-21 09:00:55,CREDIT,1357.76,USD,,,POS,PENDING,N,,2023-01-21 16:07:59
TXN0000024389,ACCT00000588,2021-04-04,2021-04-04 16:42:26,CREDIT,375.01,EUR,ZEJK00946494534401,UBSWCHZH,POS,SETTLED,N,,2021-04-04 15:27:47
TXN0000024390,ACCT00000588,2021-01-24,2021-01-24 17:24:27,TRANSFER,765.56,USD,JRPT87066552852727,USlSXNZXXX,ACH,SETTLED,N,,2021-01-24 15:19:38
TXN0000024391,ACCT00000588,2023-05-31,2023-05-31 18:58:38,DEBIT,362.3,USD,,,ATM,SETTLED,N,,2023-05-31 08:03:42
TXN0000024392,ACCT00000588,2022-09-29,2022-09-29 19:36:39,DEBIT,147.13,USD,,,ONLINE,SETTLED,N,,2022-09-29 11:05:59
TXN0000024393,ACCT00000588,2021-10-24,2021-10-24 15:05:53,CREDIT,1352.31,USD,,,ONLINE,SETTLED,N,,2021-10-24 12:40:47
TXN0000024394,ACCT00000588,2021-07-14,2021-07-14 14:52:58,FEE,31.12,USD,,,ONLINE,SETTLED,N,,2021-07-14 12:38:05
TXN0000024395,ACCT00000588,2021-10-06,2021-10-06 07:43:47,DEBIT,157.84,USD,,,ONLINE,SETTLED,N,,2021-10-06 15:44:01
TXN0000024396,ACCT00000588,2021-05-11,2021-05-11 15:35:06,WIRE,305.46,JPY,RHEY57153150948173,CHASUS33,MOBILE,SETTLED,N,,2021-05-11 11:11:20
TXN0000024397,ACCT00000588,2022-12-08,2022-12-08 18:29:41,DEBIT,154.53,EUR,SGCE10903049520861,CHASUS33,ONLINE,PENDING,N,,2022-12-08 12:29:30
TXN0000024398,ACCT00000588,2023-02-26,2023-02-26 19:49:02,CREDIT,212.17,USD,,,ACH,PENDING,N,,2023-02-26 14:38:39
TXN0000024399,ACCT00000588,2023-12-09,2023-12-09 06:01:20,DEBIT,606.16,USD,,,ONLINE,SETTLED,N,,2023-12-09 13:19:23
TXN0000024400,ACCT00000588,2023-03-13,2023-03-13 13:13:00,TRANSFER,55.1,CHF,ZYUK25784651105266,DEUTDEDB,MOBILE,SETTLED,N,,2023-03-13 10:15:34
TXN0000024401,ACCT00000588,2023-03-30,2023-03-30 17:28:07,ACH,293.01,GBP,QTEM37370440926620,RBOSGB2L,ATM,SETTLED,N,,2023-03-30 17:24:56
TXN0000024402,ACCT00000588,2021-08-19,2021-08-19 12:14:38,TRANSFER,2271.17,JPY,CGZK90745854545488,CHASUS33,MOBILE,SETTLED,N,,2021-08-19 22:40:43
TXN0000024403,ACCT00000589,2023-12-19,2023-12-19 10:09:30,WIRE,129.51,JPY,DRXK24226712603692,BARCGB22,POS,PENDING,N,,2023-12-19 15:30:53
TXN0000024404,ACCT00000589,2023-05-26,2023-05-26 21:27:16,CREDIT,197.77,USD,,,MOBILE,SETTLED,N,,2023-05-26 22:24:34
TXN0000024405,ACCT00000589,2022-12-16,2022-12-16 13:04:50,TRANSFER,13.53,USD,VCOH19221538308431,USAkmZMXXX,MOBILE,REVERSED,Y,TXN0000007372,2022-12-16 19:04:47
TXN0000024406,ACCT00000589,2021-12-18,2021-12-18 09:27:58,ACH,5.58,USD,YQAC05281740251554,USXFmoiXXX,ACH,PENDING,N,,2021-12-18 07:11:10
TXN0000024407,ACCT00000589,2022-09-24,2022-09-24 08:53:58,CREDIT,8.93,USD,,,WIRE,SETTLED,N,,2022-09-24 07:11:09
TXN0000024408,ACCT00000589,2022-07-09,2022-07-09 22:41:42,FEE,183.13,MXN,WNCL19024333750707,MXBBMXMM,ACH,REVERSED,Y,TXN0000021496,2022-07-09 18:43:02
TXN0000024409,ACCT00000589,2021-11-07,2021-11-07 14:04:58,ACH,21.42,USD,BSNM12237042328827,USfoCwbXXX,MOBILE,SETTLED,N,,2021-11-07 08:08:12
TXN0000024410,ACCT00000589,2021-05-27,2021-05-27 11:55:03,DEBIT,755.51,MXN,WHXI00584302241687,RBOSGB2L,MOBILE,SETTLED,N,,2021-05-27 11:56:53
TXN0000024411,ACCT00000589,2021-05-18,2021-05-18 13:43:13,DEBIT,6.84,EUR,RMEX49136526052843,DEUTDEDB,ONLINE,SETTLED,N,,2021-05-18 20:18:20
TXN0000024412,ACCT00000589,2023-06-21,2023-06-21 12:54:07,DEBIT,502.42,USD,,,ATM,SETTLED,N,,2023-06-21 17:09:09
TXN0000024413,ACCT00000589,2023-01-04,2023-01-04 11:16:24,CREDIT,19.14,USD,,,ONLINE,SETTLED,N,,2023-01-04 22:06:46
TXN0000024414,ACCT00000589,2022-08-25,2022-08-25 07:45:08,DEBIT,9.64,USD,,,POS,SETTLED,N,,2022-08-25 20:12:47
TXN0000024415,ACCT00000589,2022-09-29,2022-09-29 22:21:54,CREDIT,10.96,USD,,,ONLINE,SETTLED,N,,2022-09-29 20:48:37
TXN0000024416,ACCT00000589,2022-05-28,2022-05-28 18:58:34,CREDIT,13.42,USD,,,ATM,SETTLED,N,,2022-05-28 07:10:42
TXN0000024417,ACCT00000589,2022-04-05,2022-04-05 09:50:58,CREDIT,636.36,GBP,KPST77161852721261,RBOSGB2L,WIRE,SETTLED,N,,2022-04-05 14:17:52
TXN0000024418,ACCT00000589,2023-02-03,2023-02-03 11:49:50,ACH,48.64,CHF,YTCG22669842355477,MXBBMXMM,POS,SETTLED,N,,2023-02-03 11:39:02
TXN0000024419,ACCT00000589,2021-07-02,2021-07-02 14:52:42,ACH,52.27,USD,DUVJ98961174746657,USlSXNZXXX,ATM,SETTLED,N,,2021-07-02 10:18:04
TXN0000024420,ACCT00000589,2021-11-11,2021-11-11 09:02:20,CREDIT,77.29,EUR,DKSM77336295871230,BARCGB22,POS,SETTLED,N,,2021-11-11 18:50:38
TXN0000024421,ACCT00000589,2022-09-16,2022-09-16 16:00:52,FEE,54.87,USD,,,BRANCH,SETTLED,N,,2022-09-16 11:30:15
TXN0000024422,ACCT00000589,2022-05-28,2022-05-28 09:53:57,CREDIT,130.77,CAD,PRRU90808066188365,UBSWCHZH,ONLINE,SETTLED,N,,2022-05-28 06:50:50
TXN0000024423,ACCT00000589,2023-12-15,2023-12-15 12:32:52,DEBIT,1174.77,USD,,,ATM,SETTLED,N,,2023-12-15 11:50:32
TXN0000024424,ACCT00000589,2023-09-13,2023-09-13 14:44:57,FEE,64.9,USD,,,POS,SETTLED,N,,2023-09-13 14:24:32
TXN0000024425,ACCT00000589,2022-01-01,2022-01-01 12:53:53,CREDIT,26.61,USD,,,ONLINE,SETTLED,N,,2022-01-01 10:39:27
TXN0000024426,ACCT00000589,2022-07-21,2022-07-21 09:26:05,CREDIT,124.67,USD,,,ONLINE,SETTLED,N,,2022-07-21 10:57:39
TXN0000024427,ACCT00000589,2023-04-18,2023-04-18 19:47:47,DEBIT,5.43,MXN,DNUU08424289366376,TOKYOJPJT,POS,SETTLED,N,,2023-04-18 22:09:34
TXN0000024428,ACCT00000589,2023-04-07,2023-04-07 09:39:49,DEBIT,52.8,CAD,SYFV67378419521703,TOKYOJPJT,MOBILE,SETTLED,N,,2023-04-07 14:41:32
TXN0000024429,ACCT00000589,2021-04-30,2021-04-30 16:22:12,DEBIT,40.46,EUR,LUXI35173181175047,TOKYOJPJT,ONLINE,SETTLED,N,,2021-04-30 22:53:30
TXN0000024430,ACCT00000589,2022-07-19,2022-07-19 19:27:55,FEE,40.68,USD,,,ONLINE,SETTLED,N,,2022-07-19 08:49:32
TXN0000024431,ACCT00000589,2023-08-08,2023-08-08 16:15:52,CREDIT,262.01,USD,,,MOBILE,SETTLED,N,,2023-08-08 06:33:20
TXN0000024432,ACCT00000589,2021-04-06,2021-04-06 15:23:33,CREDIT,827.27,EUR,XISM75274214626333,CHASUS33,MOBILE,SETTLED,N,,2021-04-06 09:14:58
TXN0000024433,ACCT00000589,2021-08-14,2021-08-14 15:56:49,DEBIT,9.75,EUR,OBUL41650856928219,RBOSGB2L,BRANCH,SETTLED,N,,2021-08-14 18:53:51
TXN0000024434,ACCT00000589,2023-03-20,2023-03-20 09:26:35,FEE,9.37,USD,,,MOBILE,SETTLED,N,,2023-03-20 21:48:04
TXN0000024435,ACCT00000589,2022-10-22,2022-10-22 14:36:56,TRANSFER,901.11,MXN,THGZ54889147149361,UBSWCHZH,BRANCH,SETTLED,N,,2022-10-22 20:25:20
TXN0000024436,ACCT00000589,2022-07-08,2022-07-08 12:19:13,ACH,31.54,GBP,EVEL50181380947870,UBSWCHZH,MOBILE,SETTLED,N,,2022-07-08 20:03:13
TXN0000024437,ACCT00000589,2023-11-23,2023-11-23 22:43:24,DEBIT,146.65,GBP,RTJR55740550924407,HSBCHKHH,ONLINE,SETTLED,N,,2023-11-23 11:24:55
TXN0000024438,ACCT00000589,2023-01-26,2023-01-26 10:30:43,WIRE,41.76,USD,CUXV54667377459754,USQBGxbXXX,MOBILE,SETTLED,N,,2023-01-26 09:27:39
TXN0000024439,ACCT00000590,2023-06-20,2023-06-20 13:01:20,FEE,140.45,EUR,DITE12067069515695,RBOSGB2L,ONLINE,SETTLED,N,,2023-06-20 21:27:08
TXN0000024440,ACCT00000590,2023-05-22,2023-05-22 09:12:43,TRANSFER,103.17,USD,WRJV59545151567598,USNsWVYXXX,MOBILE,SETTLED,N,,2023-05-22 20:47:22
TXN0000024441,ACCT00000590,2023-10-18,2023-10-18 10:30:49,DEBIT,19.17,GBP,SEEG88941064100903,DEUTDEDB,ATM,SETTLED,N,,2023-10-18 07:11:27
TXN0000024442,ACCT00000590,2023-12-20,2023-12-20 21:36:09,ACH,926.52,USD,WZQD99095858370344,USxtlnvXXX,POS,SETTLED,N,,2023-12-20 12:21:11
TXN0000024443,ACCT00000590,2023-08-30,2023-08-30 16:01:20,WIRE,351.53,CHF,QYNM31377934866636,MXBBMXMM,ATM,SETTLED,N,,2023-08-30 09:50:55
TXN0000024444,ACCT00000590,2023-12-08,2023-12-08 15:22:13,DEBIT,194.41,USD,,,BRANCH,SETTLED,N,,2023-12-08 22:49:44
TXN0000024445,ACCT00000590,2023-11-01,2023-11-01 06:05:51,CREDIT,572.42,USD,,,MOBILE,SETTLED,N,,2023-11-01 10:18:53
TXN0000024446,ACCT00000590,2023-06-01,2023-06-01 09:05:42,ACH,425.17,CAD,YMPG94249851877876,DEUTDEDB,MOBILE,SETTLED,N,,2023-06-01 14:44:27
TXN0000024447,ACCT00000590,2023-12-18,2023-12-18 17:15:34,TRANSFER,618.03,CAD,DIRY17412092240580,CHASUS33,MOBILE,PENDING,N,,2023-12-18 11:38:01
TXN0000024448,ACCT00000590,2023-12-23,2023-12-23 07:48:10,CREDIT,1268.31,USD,,,BRANCH,SETTLED,N,,2023-12-23 06:06:46
TXN0000024449,ACCT00000590,2023-07-11,2023-07-11 21:40:09,DEBIT,122.81,USD,,,ONLINE,SETTLED,N,,2023-07-11 17:03:26
TXN0000024450,ACCT00000590,2023-11-26,2023-11-26 19:40:25,CREDIT,686.47,USD,,,ONLINE,PENDING,N,,2023-11-26 16:31:47
TXN0000024451,ACCT00000590,2023-10-27,2023-10-27 14:56:32,DEBIT,113.94,USD,,,MOBILE,SETTLED,N,,2023-10-27 20:48:14
TXN0000024452,ACCT00000590,2023-07-13,2023-07-13 17:39:25,CREDIT,11.85,GBP,PLJD71248532943751,BNPAFRPP,ATM,SETTLED,N,,2023-07-13 15:04:40
TXN0000024453,ACCT00000590,2023-11-20,2023-11-20 08:47:53,DEBIT,6.79,USD,,,ONLINE,SETTLED,N,,2023-11-20 12:03:17
TXN0000024454,ACCT00000590,2023-11-05,2023-11-05 13:53:40,CREDIT,520.67,USD,,,POS,PENDING,N,,2023-11-05 20:58:34
TXN0000024455,ACCT00000590,2023-09-17,2023-09-17 07:06:50,ACH,1.62,MXN,LPZJ05418291859579,HSBCHKHH,BRANCH,SETTLED,N,,2023-09-17 14:00:54
TXN0000024456,ACCT00000591,2023-10-22,2023-10-22 14:49:57,ACH,23.37,USD,JQVE14386580903642,UShsfWkXXX,MOBILE,SETTLED,N,,2023-10-22 09:11:36
TXN0000024457,ACCT00000591,2023-05-08,2023-05-08 15:00:59,DEBIT,16.3,EUR,HCST23046170841858,MXBBMXMM,ATM,SETTLED,N,,2023-05-08 09:12:57
TXN0000024458,ACCT00000591,2023-01-07,2023-01-07 12:02:00,FEE,188.6,CAD,VPUH62832480158863,BNPAFRPP,MOBILE,SETTLED,N,,2023-01-07 06:03:55
TXN0000024459,ACCT00000591,2023-02-13,2023-02-13 16:15:10,DEBIT,92.23,USD,,,BRANCH,SETTLED,N,,2023-02-13 21:08:13
TXN0000024460,ACCT00000591,2023-04-26,2023-04-26 16:53:42,FEE,121.65,USD,,,MOBILE,SETTLED,N,,2023-04-26 21:43:13
TXN0000024461,ACCT00000591,2023-05-28,2023-05-28 07:20:02,TRANSFER,24.48,GBP,EAMB01995392836499,DEUTDEDB,MOBILE,SETTLED,N,,2023-05-28 08:39:16
TXN0000024462,ACCT00000591,2023-09-15,2023-09-15 07:00:01,ACH,39.94,USD,WYXD93160249877859,USxtlnvXXX,ONLINE,SETTLED,N,,2023-09-15 13:57:43
TXN0000024463,ACCT00000591,2023-02-17,2023-02-17 14:29:52,DEBIT,614.19,USD,,,MOBILE,SETTLED,N,,2023-02-17 06:36:59
TXN0000024464,ACCT00000591,2023-06-19,2023-06-19 06:12:25,TRANSFER,69.38,MXN,FDFS38013674907166,BNPAFRPP,MOBILE,REVERSED,Y,TXN0000015661,2023-06-19 16:08:26
TXN0000024465,ACCT00000591,2023-08-24,2023-08-24 12:22:33,DEBIT,1097.3,GBP,VXYK05434895740925,HSBCHKHH,ATM,SETTLED,N,,2023-08-24 07:39:32
TXN0000024466,ACCT00000591,2023-05-17,2023-05-17 11:15:20,CREDIT,38.4,USD,,,ONLINE,SETTLED,N,,2023-05-17 07:53:14
TXN0000024467,ACCT00000591,2023-04-11,2023-04-11 13:50:00,TRANSFER,80.2,USD,MNJR25862544963050,USNsWVYXXX,MOBILE,SETTLED,N,,2023-04-11 08:02:46
TXN0000024468,ACCT00000591,2023-07-01,2023-07-01 10:54:42,CREDIT,601.42,GBP,TADQ75390984321354,TOKYOJPJT,MOBILE,SETTLED,N,,2023-07-01 08:47:43
TXN0000024469,ACCT00000591,2023-09-12,2023-09-12 17:47:14,TRANSFER,92.31,USD,FBFX18686718152688,USftJyPXXX,ONLINE,SETTLED,N,,2023-09-12 15:22:43
TXN0000024470,ACCT00000591,2023-06-01,2023-06-01 21:52:34,TRANSFER,1138.52,MXN,KEFK87973899104712,UBSWCHZH,ONLINE,SETTLED,N,,2023-06-01 07:57:00
TXN0000024471,ACCT00000591,2023-10-03,2023-10-03 11:56:43,ACH,154.95,USD,MCDM54301038524165,USVRHfPXXX,ATM,SETTLED,N,,2023-10-03 13:26:15
TXN0000024472,ACCT00000591,2023-08-05,2023-08-05 17:04:53,CREDIT,72.85,USD,,,MOBILE,SETTLED,N,,2023-08-05 11:59:15
TXN0000024473,ACCT00000591,2023-03-03,2023-03-03 12:53:29,TRANSFER,775.55,MXN,QIUU18709813993877,HSBCHKHH,ATM,SETTLED,N,,2023-03-03 14:08:05
TXN0000024474,ACCT00000591,2023-03-28,2023-03-28 08:31:04,TRANSFER,117.93,USD,DBUJ72677489428859,USpyfxoXXX,BRANCH,SETTLED,N,,2023-03-28 18:09:56
TXN0000024475,ACCT00000591,2023-10-08,2023-10-08 10:22:09,ACH,6.73,CAD,QZVS75960611383589,CHASUS33,BRANCH,SETTLED,N,,2023-10-08 06:39:07
TXN0000024476,ACCT00000591,2023-11-11,2023-11-11 14:57:17,DEBIT,708.41,USD,,,MOBILE,SETTLED,N,,2023-11-11 11:33:53
TXN0000024477,ACCT00000591,2023-12-06,2023-12-06 17:25:43,CREDIT,96.53,USD,,,ONLINE,SETTLED,N,,2023-12-06 18:53:43
TXN0000024478,ACCT00000591,2023-09-04,2023-09-04 17:56:15,DEBIT,96.97,EUR,PUNP49973330444400,HSBCHKHH,ONLINE,SETTLED,N,,2023-09-04 22:51:29
TXN0000024479,ACCT00000591,2023-08-11,2023-08-11 11:50:25,WIRE,155.73,USD,LLXF06039887163762,USAkmZMXXX,ONLINE,SETTLED,N,,2023-08-11 21:56:31
TXN0000024480,ACCT00000591,2023-06-10,2023-06-10 22:43:04,ACH,26.06,EUR,KWVU54065233813599,BNPAFRPP,POS,SETTLED,N,,2023-06-10 14:13:28
TXN0000024481,ACCT00000591,2023-11-20,2023-11-20 15:49:48,CREDIT,176.11,USD,,,ONLINE,SETTLED,N,,2023-11-20 12:54:50
TXN0000024482,ACCT00000591,2023-03-19,2023-03-19 12:12:33,ACH,107.02,USD,BDCS91528677299063,USiqdPEXXX,MOBILE,SETTLED,N,,2023-03-19 18:13:31
TXN0000024483,ACCT00000591,2023-06-08,2023-06-08 21:58:47,DEBIT,49.74,MXN,YRLG41818471140052,MXBBMXMM,POS,SETTLED,N,,2023-06-08 15:48:31
TXN0000024484,ACCT00000591,2023-03-23,2023-03-23 12:41:38,FEE,293.81,EUR,NKKU39074463534849,BNPAFRPP,ONLINE,SETTLED,N,,2023-03-23 22:00:45
TXN0000024485,ACCT00000591,2023-12-20,2023-12-20 12:28:00,DEBIT,166.33,USD,,,ONLINE,SETTLED,N,,2023-12-20 20:44:06
TXN0000024486,ACCT00000591,2023-09-20,2023-09-20 14:10:27,FEE,174.69,USD,,,ONLINE,SETTLED,N,,2023-09-20 18:04:22
TXN0000024487,ACCT00000591,2023-10-07,2023-10-07 11:15:38,FEE,56.02,USD,,,ONLINE,SETTLED,N,,2023-10-07 10:43:36
TXN0000024488,ACCT00000591,2023-04-09,2023-04-09 14:36:14,DEBIT,87.75,USD,,,POS,SETTLED,N,,2023-04-09 13:52:23
TXN0000024489,ACCT00000591,2023-01-04,2023-01-04 18:08:32,WIRE,271.01,USD,KGRD83523742499909,USbugTPXXX,ONLINE,SETTLED,N,,2023-01-04 13:39:08
TXN0000024490,ACCT00000591,2023-07-05,2023-07-05 12:52:01,ACH,306.48,USD,ZKXC11772587852444,USbugTPXXX,BRANCH,SETTLED,N,,2023-07-05 21:05:22
TXN0000024491,ACCT00000591,2023-03-20,2023-03-20 18:38:42,DEBIT,295.68,USD,,,ATM,SETTLED,N,,2023-03-20 07:18:46
TXN0000024492,ACCT00000591,2023-05-28,2023-05-28 18:51:11,DEBIT,26.61,JPY,BKUG92227960142014,RBOSGB2L,ONLINE,SETTLED,N,,2023-05-28 10:40:18
TXN0000024493,ACCT00000591,2023-06-29,2023-06-29 20:43:16,WIRE,2192.85,USD,QVAT79819163031875,USQBGxbXXX,MOBILE,SETTLED,N,,2023-06-29 10:06:06
TXN0000024494,ACCT00000591,2023-02-21,2023-02-21 22:53:47,DEBIT,42.11,GBP,GCFF42953739364876,UBSWCHZH,MOBILE,SETTLED,N,,2023-02-21 08:32:19
TXN0000024495,ACCT00000591,2023-02-24,2023-02-24 06:03:44,DEBIT,20.98,MXN,OIMD63712814671283,HSBCHKHH,ONLINE,SETTLED,N,,2023-02-24 14:12:57
TXN0000024496,ACCT00000591,2023-12-21,2023-12-21 18:55:53,CREDIT,10.55,CAD,UGAQ10067410493303,BNPAFRPP,ONLINE,SETTLED,N,,2023-12-21 13:19:54
TXN0000024497,ACCT00000591,2023-05-19,2023-05-19 11:20:50,ACH,47.7,CAD,DBSL37358020374517,BNPAFRPP,ONLINE,SETTLED,N,,2023-05-19 22:50:45
TXN0000024498,ACCT00000591,2023-05-07,2023-05-07 19:04:14,FEE,510.08,USD,,,ATM,SETTLED,N,,2023-05-07 06:37:07
TXN0000024499,ACCT00000591,2023-05-08,2023-05-08 08:47:12,DEBIT,64.77,USD,,,MOBILE,SETTLED,N,,2023-05-08 11:40:30
TXN0000024500,ACCT00000591,2023-04-15,2023-04-15 17:58:18,TRANSFER,2590.58,USD,ARRZ68112055415728,USVRHfPXXX,BRANCH,SETTLED,N,,2023-04-15 11:10:27
TXN0000024501,ACCT00000591,2023-05-03,2023-05-03 17:28:28,TRANSFER,98.08,USD,RENF19842522569351,USjesYgXXX,ONLINE,SETTLED,N,,2023-05-03 07:22:53
TXN0000024502,ACCT00000591,2023-05-21,2023-05-21 21:49:57,CREDIT,188.73,GBP,OFSE24296999136301,TOKYOJPJT,ONLINE,REVERSED,Y,TXN0000005710,2023-05-21 09:17:30
TXN0000024503,ACCT00000591,2023-01-08,2023-01-08 15:02:24,DEBIT,1045.33,CAD,OMBQ87688224027853,DEUTDEDB,POS,SETTLED,N,,2023-01-08 08:39:47
TXN0000024504,ACCT00000591,2023-09-28,2023-09-28 09:42:27,FEE,270.54,USD,,,ACH,SETTLED,N,,2023-09-28 21:49:45
TXN0000024505,ACCT00000591,2023-11-22,2023-11-22 07:15:32,CREDIT,96.55,USD,,,WIRE,SETTLED,N,,2023-11-22 20:21:29
TXN0000024506,ACCT00000591,2023-12-09,2023-12-09 09:18:55,DEBIT,139.48,GBP,GDDL72400826858052,CHASUS33,ATM,SETTLED,N,,2023-12-09 13:02:28
TXN0000024507,ACCT00000591,2023-06-30,2023-06-30 08:45:11,WIRE,1831.19,USD,MLKX34078178387451,USGXIVHXXX,WIRE,SETTLED,N,,2023-06-30 08:43:03
