customer_id,first_name,last_name,dob,ssn_hash,country_of_birth,citizenship,onboarded_date,kyc_status,kyc_reviewed_at,branch_id,created_at,updated_at
CUST000347,Heather,Fernandez,1984-06-20,24dfca01f42726f628bebee258c86e0a4fbe033961adc2626c2350d8f90928c7,US,US,2022-04-01,APPROVED,2022-04-22,BR0017,2022-04-01 19:17:21,2022-04-01 21:42:59
CUST000348,Brenda,Barber,1996-11-24,bad812a340d80d23f0108fed389ee1261ac0e65456958e18826eb251fc0871be,US,US,2022-03-28,APPROVED,2022-04-20,BR0006,2022-03-28 14:30:27,2022-03-28 14:00:00
CUST000349,Nicole,Pena,1954-09-10,afabd67771b95c9e705cdc0f60811883aef744435b2e77b55a09150909698fb2,US,US,2022-03-03,APPROVED,2022-04-23,BR0005,2022-03-03 15:43:03,2022-03-03 17:04:26
CUST000350,Martha,Gilbert,1984-04-29,3fb9d84e2effdb95f1718585979f043886b55b202b8560d18c1717628660ef8c,US,US,2021-12-24,APPROVED,2022-01-05,BR0003,2021-12-24 22:37:39,2021-12-24 21:59:18
CUST000351,Sheila,Ramirez,1950-06-11,a5516429c5daa33fe15e55d21e2c08aaad9b7c5cc68b62521ff5a2610cf9bca8,US,US,2020-10-22,APPROVED,2020-12-20,BR0017,2020-10-22 13:53:20,2020-10-22 21:55:02
CUST000352,Hannah,Robinson,1955-09-13,92ea8451978fa6e558b957e5e4cf5db5a047d2f8d933ac62f1f7870cf13d612a,US,US,2022-07-16,APPROVED,2022-07-19,BR0005,2022-07-16 12:32:41,2022-07-16 19:03:11
CUST000353,Sean,Young,1954-01-21,6c57f47a0de6ef75a45d79959b072b387e2b7cd05a194955fc222181c8a26e0c,US,US,2023-11-22,APPROVED,2024-01-09,BR0020,2023-11-22 14:47:04,2023-11-22 12:17:42
CUST000354,Michael,Pollard,1951-02-02,652509d57ff6492a2d2fb19e7598e559fa77883425be196cc60f716b6cb53756,US,US,2023-04-11,REJECTED,2023-06-03,BR0019,2023-04-11 21:08:53,2023-04-11 14:21:09
CUST000355,Michael,Winters,1999-10-25,6d76e6720e17ea5d56ac11bb89ea5f2bf0b5f895c57cd18da54ad1802e163c42,US,US,2021-07-05,APPROVED,2021-08-14,BR0010,2021-07-05 16:58:02,2021-07-05 20:13:22
CUST000356,Deanna,Brown,1983-11-18,bf09d71e13215a67b0d255f7f35ae9c85fdf7c98f1f7953226a9fa3c8efeed43,US,US,2023-11-17,APPROVED,2023-12-24,BR0019,2023-11-17 14:43:01,2023-11-17 16:37:53
CUST000357,Joshua,Donaldson,1999-03-18,510434c89acba7e3e2251d75201cc3aff8bd01cfa29e0d09da95caea20af1398,US,FR,2020-04-03,APPROVED,2020-04-14,BR0009,2020-04-03 10:41:55,2020-04-03 07:51:14
CUST000358,Stacy,Holloway,1958-01-28,6ebefe96108f049e0c5b987043e9d4321b9f48d6c838ee04ec7bc6e6b998cbc5,GB,US,2021-12-26,APPROVED,2022-01-17,BR0015,2021-12-26 12:54:19,2021-12-26 10:02:14
CUST000359,Christopher,Lewis,1958-08-24,cec73857ed631437dcf14c3136e1c2efa905ed880b207bce1de0f21388084240,US,US,2023-03-01,REJECTED,2023-04-01,BR0015,2023-03-01 17:39:23,2023-03-01 09:42:19
CUST000360,Danielle,Maddox,1955-12-26,2f6a58850bbcf0b44a17d660532c2680376973de5d4f4c110a74c723da91a2e5,GB,US,2022-11-18,APPROVED,2022-12-01,BR0005,2022-11-18 16:50:41,2022-11-18 22:55:25
CUST000361,Brent,Cook,1996-02-21,a6cd5f68f124e4a94593244b1666b49c405b30c045cf8ffbf6e8cd9aca2b6488,US,US,2021-07-21,APPROVED,2021-08-06,BR0014,2021-07-21 06:47:41,2021-07-21 17:46:35
CUST000362,Vanessa,Buchanan,1983-10-20,bed8963dc73672d812c535bce7c1921aba7eb56c6a7183f77976e290c054b620,US,US,2023-06-30,REJECTED,2023-07-27,BR0017,2023-06-30 12:06:54,2023-06-30 20:12:44
CUST000363,Jamie,Gallegos,1950-03-23,269a95b157de0f1565e7bec27d60ce1f40604b54c9430b09336e0d7c50eef626,US,US,2022-02-26,APPROVED,2022-03-12,BR0012,2022-02-26 08:51:33,2022-02-26 08:29:34
CUST000364,Angela,Willis,1994-12-01,c974cdf73ef495f8ea79cb6dcf5f2d64a9bd91ed858fffab189bbd148d89545e,IN,US,2020-11-03,APPROVED,2020-12-26,BR0014,2020-11-03 06:59:26,2020-11-03 10:15:08
CUST000365,Lisa,Hall,1991-04-14,9020f4f535ca62cb64d8586c8a8fcba0c02b7ebc964a31ba85d43bc6e89cf7ae,DE,DE,2020-10-23,APPROVED,2020-11-21,BR0005,2020-10-23 11:14:30,2020-10-23 07:02:45
CUST000366,Kim,Kramer,1988-06-08,7e4677535cc4bd3ff6ada6bb62b89d396ebce472046c238e136f84e767d0d6f0,US,US,2021-10-10,APPROVED,2021-11-08,BR0015,2021-10-10 20:37:20,2021-10-10 14:04:40
CUST000367,Caitlin,Ramirez,1989-12-09,b60bcae9a5e8ec3af512587f0a96e61977960f6dff5bff6a3312c4c55248813a,US,US,2022-05-12,APPROVED,2022-06-19,BR0018,2022-05-12 07:53:28,2022-05-12 12:29:32
CUST000368,Tracey,Huerta,1955-12-13,ca2bc423b2a5f4912b72e298418d2ab52dd36e083b8988727917539f02f726d2,US,US,2021-12-24,EXPIRED,2022-02-01,BR0012,2021-12-24 22:38:48,2021-12-24 18:10:25
CUST000369,Amber,Lindsey,1999-05-04,b6b1ce5aef24224a13cf7d3c81939453d771de91f95a9e0dafb93ccb1cf49ad1,US,US,2021-03-07,APPROVED,2021-04-05,BR0001,2021-03-07 10:01:43,2021-03-07 21:25:05
CUST000370,Daniel,Delacruz,1963-07-17,051ad3b83b6371281efa0253e4a86fbc43146fd23e0bddb04688c6798e599d63,US,US,2021-05-03,EXPIRED,2021-05-15,BR0011,2021-05-03 08:35:56,2021-05-03 09:09:59
CUST000371,David,Howard,2000-11-15,48707789a7e04d83e5aa5bf2b9518d6eedacf56184a6dbfa468c86644a9647d6,US,US,2023-08-19,APPROVED,2023-10-13,BR0005,2023-08-19 06:41:52,2023-08-19 21:00:58
CUST000372,Kristina,Chapman,1986-01-17,6b4db928268e8cafe2dc11fbf1652910c93660b422f34d664f6227d7af157439,US,US,2022-03-06,PENDING,,BR0019,2022-03-06 10:14:30,2022-03-06 10:37:35
CUST000373,Alfred,Baker,1962-12-01,fd869e860c2844e17abd67390f36b20df5c371ed6442b69b6e466c3752f107e4,GB,US,2022-03-05,EXPIRED,2022-03-23,BR0010,2022-03-05 20:58:02,2022-03-05 13:45:20
CUST000374,David,Fisher,1953-12-20,7bcb0d349c235ddff1f21449c384663932717aabc94b8b1a49392ec5e29edf74,US,US,2022-05-12,APPROVED,2022-06-21,BR0007,2022-05-12 16:22:44,2022-05-12 20:00:51
CUST000375,Daniel,Brown,1993-09-04,21d2ce383838af211e1b6cadf0131ccdc9bc5bf06cce5bce2eacaee8a3880271,US,US,2022-06-25,APPROVED,2022-08-18,BR0004,2022-06-25 16:21:21,2022-06-25 07:43:54
CUST000376,Shane,Cox,1978-07-22,e047f76ed5dd0dc9ff4caad7b6829ca99a2c19ff6e740625b15461eb5683d569,US,US,2022-06-21,PENDING,,BR0016,2022-06-21 13:33:17,2022-06-21 14:16:02
CUST000377,Brittney,Hayes,1977-12-01,8a3fe59442f49f74c12befe17d6170d300dd9a0b4b53fdbea7ed3ac26b2ae331,US,US,2022-01-23,APPROVED,2022-01-28,BR0016,2022-01-23 07:41:58,2022-01-23 09:48:09
CUST000378,Jeffrey,Gilbert,1970-05-08,de7fdf12b9d0d7831d852e329c2e8c853bbebe44e307464655851f61f5e67f6d,US,US,2023-08-21,APPROVED,2023-09-25,BR0013,2023-08-21 08:47:02,2023-08-21 20:56:55
CUST000379,Jessica,Kerr,1990-05-27,10782233145d7270816598f0c1bb8a77aea426eebed428494742dd920d9062e1,US,US,2023-06-20,APPROVED,2023-08-16,BR0009,2023-06-20 17:27:32,2023-06-20 15:16:26
CUST000380,Donna,Turner,1992-06-09,3fa209a1b6e48cc7e29d3a38b683efa5ea9cbd4bfd203b07d5e0b4dbbbae55f1,GB,US,2023-03-23,APPROVED,2023-05-15,BR0010,2023-03-23 06:04:27,2023-03-23 12:08:39
CUST000381,Dawn,Johnson,1978-08-24,9be0e5a94f98832a5173fa8a0bb03993a14572017c8473fa9806cd794472b16e,US,US,2022-09-10,APPROVED,2022-09-24,BR0019,2022-09-10 21:23:28,2022-09-10 11:38:58
CUST000382,Yolanda,Boone,1963-03-20,e80617713728fb2244da40148ad420b868a79b8a0e3301cf41926d264e5c9a5e,US,US,2023-09-19,APPROVED,2023-10-15,BR0005,2023-09-19 08:21:35,2023-09-19 17:58:45
CUST000383,Ronald,Rodriguez,1977-04-20,cfee036fc39ee0ccfe78773f44b36aa4627e633a03572d0aa3045fc5996cb544,US,US,2023-08-09,APPROVED,2023-08-29,BR0003,2023-08-09 17:40:47,2023-08-09 14:34:15
CUST000384,Jennifer,Wallace,1988-10-31,22a68fc68a6c36e4112212bf48e2572472100c4685a35cab4feb546ac2b06a1e,IN,US,2022-03-08,APPROVED,2022-03-27,BR0009,2022-03-08 18:11:46,2022-03-08 09:22:47
CUST000385,Rachel,Morris,1982-01-02,11ff273cc7f07b737e59ccb3aff18582ea427539ef1c2dc7817233462a4fe381,DE,DE,2023-01-21,APPROVED,2023-03-03,BR0014,2023-01-21 08:28:00,2023-01-21 16:00:10
CUST000386,Eddie,Martinez,1964-11-08,163488c8d51f917851f1e408de9f8d86cf3f55bc51a68dcb6c5fa61a27c23e9d,IN,IN,2020-06-07,APPROVED,2020-07-14,BR0004,2020-06-07 13:50:48,2020-06-07 15:53:17
CUST000387,Claudia,Richards,1993-01-07,23065ad827b1b648d9e5f9574fa8b5eb52295a301c685b2bd51d34a7a1885bf3,US,US,2022-03-03,PENDING,,BR0016,2022-03-03 20:18:01,2022-03-03 10:37:51
CUST000388,Jennifer,James,1961-04-01,8245881c3a09e158916fb2ddc85dc8014fa4e12e04823b4cbb4efa42efe275e9,US,US,2023-01-03,APPROVED,2023-01-19,BR0014,2023-01-03 17:59:47,2023-01-03 06:36:46
CUST000389,Carla,Phillips,1984-06-29,ace260d013a7461fc7c0c2ae0ea235fef492a6668768ec4518a3051f844edc16,MX,US,2021-01-19,APPROVED,2021-02-13,BR0020,2021-01-19 18:26:26,2021-01-19 19:04:00
CUST000390,William,Jordan,1962-07-09,6651dd3d01c69f5c538c5eaf34858070156268b51b4210911fb88bc675d89757,IN,US,2021-10-04,REJECTED,2021-10-16,BR0005,2021-10-04 10:43:44,2021-10-04 13:17:39
CUST000391,Laura,Wilson,1998-10-28,e45e392fc2792601779184016015d74e9e5931dac61b9904f16663bb59fdeeec,US,US,2020-03-23,APPROVED,2020-04-20,BR0016,2020-03-23 17:39:47,2020-03-23 06:06:30
CUST000392,Diana,Rich,1990-08-01,c1a5b6edd959e4d37c13a55a95d81a09dcef1386a70a9993177a4bdf53bd28dc,US,US,2023-06-13,APPROVED,2023-07-03,BR0009,2023-06-13 15:01:39,2023-06-13 11:13:15
CUST000393,Andrea,Glenn,1981-06-10,d8065b7cd7733a04b3034343fbd3f04744df3e0a37942f19f3b0e61f0db90cbf,IN,US,2020-05-09,APPROVED,2020-06-06,BR0002,2020-05-09 09:35:24,2020-05-09 13:31:48
CUST000394,Russell,Beasley,1961-07-04,6d572b2c96fa05f8efb66e2a066e21bad5e181f391729b6f7aa0688a7c6ea573,US,US,2022-02-17,APPROVED,2022-04-09,BR0020,2022-02-17 16:22:37,2022-02-17 11:40:11
CUST000395,Robert,Wilcox,1993-08-07,edf351c82eedf4992181ca6678ae7118071bcc32be58eca3beba4bb794fe0333,IN,US,2023-11-05,APPROVED,2023-12-27,BR0001,2023-11-05 12:59:54,2023-11-05 16:00:11
CUST000396,Raymond,Blair,1980-01-05,610a52c2bb9f0ff7284e3c1051f9a5f762f53526b8589ec2a8d35e4519cc2cb4,US,US,2021-12-05,APPROVED,2022-01-25,BR0018,2021-12-05 18:30:09,2021-12-05 11:34:58
CUST000397,Larry,Edwards,1998-01-30,aebbb933d951ffd0dc40bab83ad57fed6aa60d10f09d0ad9355ca3d10308e3e1,US,US,2021-04-14,EXPIRED,2021-06-02,BR0009,2021-04-14 17:17:24,2021-04-14 08:23:43
CUST000398,Jonathan,Mckay,1993-04-05,96a2a9c121e18b1021ed5339d16f06e227d5d865572752e75c49378e76ef5663,US,US,2021-08-22,EXPIRED,2021-08-28,BR0017,2021-08-22 22:29:37,2021-08-22 16:13:04
CUST000399,Gloria,Wells,1962-01-09,dd015c7b73affea2a51b43ffea7c4f432de57d121e83d65847917c83e1fdca8e,US,US,2023-11-11,APPROVED,2023-12-02,BR0016,2023-11-11 19:27:06,2023-11-11 22:12:03
CUST000400,Christopher,Miller,1997-05-26,39d21abb4e58cd21ecfee94bd2bd419ea64c5a2397ab5ff243966997197147d0,US,US,2022-02-05,APPROVED,2022-03-24,BR0008,2022-02-05 08:19:13,2022-02-05 08:20:05
CUST000401,Ryan,Garner,1955-10-29,e2f4fae6d96bd8b06b27de653cf37272274d3fc30e51f4c51a0aad91ea5d86f5,US,US,2021-05-28,APPROVED,2021-06-24,BR0001,2021-05-28 21:51:35,2021-05-28 08:35:29
CUST000402,Nathan,Anderson,1958-09-24,c116d0d10c978104f5ac630509c1c6979d524ffa6d0547ad7d61cc508e33d2f5,IN,IN,2020-04-03,EXPIRED,2020-05-07,BR0005,2020-04-03 16:48:29,2020-04-03 07:26:41
CUST000403,Brian,Frye,1999-02-27,f8ea51212e042151b1ea34fe51df1f18021961ece5be2551893e32f72ecd9932,GB,US,2023-08-28,APPROVED,2023-09-13,BR0009,2023-08-28 11:45:47,2023-08-28 12:00:25
CUST000404,Anna,Santiago,1952-12-25,ea85fac348e611eacb4d37893fb08f9cbaa8db53c2f6a928e6e7fcdcd85be2c1,US,US,2020-04-19,APPROVED,2020-05-22,BR0001,2020-04-19 16:58:53,2020-04-19 10:10:18
CUST000405,Robert,Russo,1958-07-29,aaa683be34783b252d26cbab0cdac7b8e13b927be62b17cb2da7b60b44376f3a,US,US,2020-07-16,APPROVED,2020-08-12,BR0011,2020-07-16 08:16:20,2020-07-16 10:01:06
CUST000406,Shelley,Henderson,1986-01-18,5f7395848525158874d05e4f33432d0738086c25dafdc8e828c8d98c21580682,US,US,2022-05-20,APPROVED,2022-06-23,BR0005,2022-05-20 14:02:02,2022-05-20 16:14:55
CUST000407,Ruth,Williams,1961-09-15,26729c47d3b0923871e9fe702c698143c544e81abf70869aff95450148f03835,US,US,2021-01-13,PENDING,,BR0004,2021-01-13 07:54:04,2021-01-13 09:48:13
CUST000408,Keith,Edwards,1972-12-20,e439533b985c4f4e75f0ddc1e86604ab95b1b9f476ce74469985c5a976177f3c,US,US,2022-12-31,APPROVED,2023-01-07,BR0012,2022-12-31 11:33:24,2022-12-31 09:50:13
CUST000409,Dale,Romero,1964-03-15,82392917d5a26c91051b1d0da7768d6291672f9d9dbdafa953a32749ef68a257,US,US,2021-05-14,PENDING,,BR0011,2021-05-14 10:13:19,2021-05-14 11:32:25
CUST000410,Eric,Olson,1976-10-09,d7d4130f38a2e4d1f3e43b5f6537d3163ae66a0dda2905b78d370a06775664e8,US,US,2021-09-03,EXPIRED,2021-09-04,BR0014,2021-09-03 19:12:17,2021-09-03 11:47:03
CUST000411,Melanie,Bell,1981-12-29,ade7a564fa9ccffd8ba15424b7e5d1b38dc30bf9969f5159bc04065f1170f78b,US,US,2021-05-22,APPROVED,2021-06-22,BR0019,2021-05-22 17:11:39,2021-05-22 21:53:14
CUST000412,Angela,Wilson,1981-12-16,85620224d86e90298b0a1b5fa8f6f3e937d353ad6df281d01e20f4acaf5d3546,US,US,2022-04-09,REJECTED,2022-04-21,BR0011,2022-04-09 08:17:31,2022-04-09 18:10:23
CUST000413,Joshua,Perez,1972-02-05,700da3f90f9cf70fabc4226ad2b99233f735750fdb73ee16f3d648998535c1dc,US,US,2023-08-03,APPROVED,2023-08-30,BR0009,2023-08-03 21:50:23,2023-08-03 13:15:25
CUST000414,Roy,Hoffman,1983-04-10,c0401dc319135e163ba76324a2198cdecad87c0fb45adaf73403a2b69958a534,US,US,2020-11-23,APPROVED,2020-12-11,BR0011,2020-11-23 13:21:13,2020-11-23 19:08:48
CUST000415,Katrina,Howell,1999-06-22,63cb812f9c53cfd3f3a2e45058ef997b57f86e16fe73d0fd5ff25af52bcbc387,US,US,2021-11-26,REJECTED,2021-12-09,BR0019,2021-11-26 10:19:06,2021-11-26 16:30:05
CUST000416,Emily,Hawkins,1964-01-21,f583a3098da4353b9d3477c23ca65e6b6a3a9822c7be67de7499e501518058c5,MX,MX,2023-08-06,APPROVED,2023-09-02,BR0008,2023-08-06 16:17:13,2023-08-06 15:26:35
CUST000417,Chelsea,Barrett,1979-06-23,40e4b376bfb181a12fcccc6c352c8737258e09b5cecdd81177e0bd2d1367fac6,US,US,2022-10-22,REJECTED,2022-11-28,BR0013,2022-10-22 10:18:36,2022-10-22 21:37:40
CUST000418,Heather,Johnson,1971-03-17,ba64a53ea4217571a83ceafeee64f429aa8b5cd53b3e26b7d38a4da841ca819e,US,US,2023-06-16,EXPIRED,2023-06-21,BR0008,2023-06-16 22:05:06,2023-06-16 18:57:50
CUST000419,Joshua,Farmer,1996-03-24,1fc36870dbbd2079c58d61561496cc3013d6fce86596b45ca010099fd3bbaf9b,JP,JP,2023-09-06,APPROVED,2023-09-08,BR0007,2023-09-06 21:08:24,2023-09-06 07:30:44
CUST000420,Sandra,Bell,1964-11-24,b621405aca0024a5f5e18439369627338f02525562d76c87450faad37f8b66cb,US,US,2020-01-10,APPROVED,2020-02-07,BR0018,2020-01-10 10:24:46,2020-01-10 14:36:13
CUST000421,Howard,Thomas,1960-07-27,ec7db101410e5114dffeee3659b80628eedf6df34364cf445bf5c40aa429ff89,US,US,2020-09-27,APPROVED,2020-10-10,BR0013,2020-09-27 11:20:41,2020-09-27 14:53:09
CUST000422,Diane,Jones,1964-10-02,082581a0e713d6c7b1e3a9b39a341db73b4c316793aa63b85988ec32b68b1765,US,US,2022-03-07,PENDING,,BR0020,2022-03-07 09:29:08,2022-03-07 15:00:13
CUST000423,Joyce,Bonilla,1985-06-22,e52877c1f67d5ae19d51c08fe5d3a5a0c4b430b91cb4f078fd302605a71c33b8,US,US,2023-03-19,APPROVED,2023-03-25,BR0014,2023-03-19 18:45:18,2023-03-19 20:05:39
CUST000424,Christopher,Moreno,1986-10-13,acad4c768a26ff882fb606a72c7bfa2f2b3d2dcca0562af38d9d86e68ae57df6,US,US,2022-07-14,PENDING,,BR0011,2022-07-14 13:38:07,2022-07-14 07:06:24
CUST000425,Nicholas,Chavez,1959-08-22,afa41cdd3b687318a612c3a45dd4b2bcbcf2cd34782841d3131db95af638de70,US,US,2020-12-14,APPROVED,2021-01-09,BR0019,2020-12-14 07:48:48,2020-12-14 08:12:14
CUST000426,Eric,Collins,1970-10-12,ce3af563004755898fdd006696715855c5727746c258a62468a61c2e73bc8259,US,US,2021-07-12,APPROVED,2021-08-24,BR0009,2021-07-12 09:18:02,2021-07-12 14:05:46
CUST000427,Mark,Pugh,1955-07-28,dce8bc5e7958a5eb930b8f1898f6f5e9c49e80c33216614da8097b3992349109,US,US,2020-05-26,APPROVED,2020-05-29,BR0003,2020-05-26 09:25:00,2020-05-26 15:37:41
CUST000428,Caitlyn,Ware,1957-06-13,6ab195ab4af8e605b06fbd1e1ef5ea8118b82b2e5eead4fd89dab22c94fec80f,US,US,2020-02-22,APPROVED,2020-04-22,BR0017,2020-02-22 19:54:26,2020-02-22 09:25:58
CUST000429,Eric,Webster,1998-10-31,313975fae0d3d591e958dfe3172e6d9059b32d85b9f7f914f4923928629acda6,US,US,2020-03-09,REJECTED,2020-03-25,BR0007,2020-03-09 14:32:57,2020-03-09 16:19:35
CUST000430,Brandon,Miller,1973-06-05,f2a834b4907490b99bed8b384db40d0dd088f3703910680e532bad468802289f,US,US,2020-11-16,APPROVED,2020-11-21,BR0019,2020-11-16 09:31:53,2020-11-16 09:13:58
CUST000431,Scott,Coleman,1998-10-06,3e9528c5dbe82a2c7096a84e971248740ce1b61637661f85256cd25dac81fb34,US,US,2022-02-22,APPROVED,2022-03-25,BR0016,2022-02-22 09:13:56,2022-02-22 10:50:45
CUST000432,Catherine,Perry,1958-10-09,61e76f2fdb9ba42c3910ecf2eede8c690fd962e60c1c8aa60d8288912bf35795,US,US,2023-04-09,PENDING,,BR0001,2023-04-09 11:59:33,2023-04-09 08:18:05
CUST000433,Jason,Hunt,1960-09-11,21a266d2ad065b8e4389fc5050727b0885d12a34cdf6af1158b5b3a861bdeeb5,IN,US,2020-09-29,APPROVED,2020-10-20,BR0020,2020-09-29 12:27:30,2020-09-29 22:23:31
CUST000434,Michael,Rodriguez,1984-02-22,5591527014c0e18fa53417d8389a59e571e6135ca46d6506b9e134509a406c2d,US,US,2021-08-27,APPROVED,2021-09-12,BR0016,2021-08-27 15:39:07,2021-08-27 18:07:50
CUST000435,Erika,Watkins,1975-09-07,0cfda68d5ade7e78e1b680d4071b69037a431acb090bc435ae3c20845efecebc,MX,MX,2020-12-13,APPROVED,2021-01-05,BR0008,2020-12-13 08:58:21,2020-12-13 12:21:03
CUST000436,Alison,Parker,1986-11-14,fa965d89ffffdf8a7b7a7c9fffc7d2a0e774b83ab716fc2d5fa60623388d3454,GB,US,2023-05-08,EXPIRED,2023-06-02,BR0009,2023-05-08 17:21:10,2023-05-08 16:11:48
CUST000437,Jeffrey,Joyce,1994-07-29,db88c9f24671c1e78c5079a34caf0a1adf603e5e5649285e3b91abcf58ceb00e,US,US,2021-10-01,APPROVED,2021-10-25,BR0015,2021-10-01 14:33:33,2021-10-01 17:27:24
CUST000438,Brian,Harris,1975-05-01,106deffd3baebf4b3ff33e146025e88d7b68fb00da9e3d410e6836cad59ccd47,US,US,2022-11-04,EXPIRED,2022-11-08,BR0019,2022-11-04 16:27:28,2022-11-04 17:42:58
CUST000439,Sierra,Saunders,1986-01-21,3610712c7720099748b66271335e56a89208111ccaf6c4af51ab57bf15a1aa9c,US,US,2021-03-03,APPROVED,2021-03-22,BR0003,2021-03-03 20:09:24,2021-03-03 18:08:48
CUST000440,Kathryn,Roberts,1982-06-11,f67cb7c581c1aab9491e43d9b659e595791a2e2eca2ebf0ac2d1bc54e2b29649,US,US,2022-04-10,APPROVED,2022-06-05,BR0002,2022-04-10 08:18:54,2022-04-10 14:07:53
CUST000441,David,Jimenez,1969-12-17,75edac3b7a99ee04cff452b751f63f7b6dc5948519b23527ae9a7b278b1eb7d8,US,US,2020-01-12,APPROVED,2020-02-08,BR0002,2020-01-12 22:28:49,2020-01-12 09:56:00
CUST000442,Ryan,Anderson,1950-04-23,c806a4efb99f29b92222aecccf8576ec89e09af9ae27ec5df6494a9212a78364,US,US,2023-07-31,APPROVED,2023-08-04,BR0016,2023-07-31 10:34:09,2023-07-31 06:30:26
CUST000443,Amanda,Hall,1965-02-12,6ce45184484fb470e0f4c1d11acec22ecb23ba2ec784757a81b34af8a655c20d,US,US,2021-01-29,APPROVED,2021-03-26,BR0005,2021-01-29 13:09:35,2021-01-29 10:11:11
CUST000444,Angelica,Barnett,1999-11-21,2a08097b1f67553e225cbf885629678e614ae009225ad9de11982b93d6f787fe,US,US,2020-11-14,APPROVED,2020-12-15,BR0007,2020-11-14 17:38:37,2020-11-14 15:02:00
CUST000445,Michael,Sanders,1974-06-27,9fe589f83ce52eb62103b386291f334abbf3f02b45852ddcae66318477f22c04,US,US,2020-07-08,APPROVED,2020-08-16,BR0012,2020-07-08 09:45:07,2020-07-08 13:22:42
CUST000446,Judy,Graham,1952-08-31,5b7198f379e510f075b07fa3da829dea6c1d80663cf9660cfd9c80021576b7b4,MX,US,2021-10-06,APPROVED,2021-12-05,BR0019,2021-10-06 10:59:52,2021-10-06 06:50:59
CUST000447,Steve,Miller,1989-03-06,3a7207eb20587b6351b01d7456a8f7cbc25aedcbbbfd203f5770813b0c487603,CA,CA,2021-08-16,APPROVED,2021-09-28,BR0020,2021-08-16 20:33:15,2021-08-16 06:08:59
CUST000448,Lawrence,Patterson,1998-06-27,838cc00f10e0dbae3bf593d6c6003f6ab4030b7a35e1bc290579ca0f8d7f6139,US,US,2020-02-06,APPROVED,2020-03-17,BR0010,2020-02-06 08:39:21,2020-02-06 10:50:48
CUST000449,Richard,Bowman,1995-10-21,f493ea68aeb50db8ef81ddfd07c141825a2e36960639d121a7c4282d829f726d,US,US,2020-07-15,EXPIRED,2020-08-20,BR0005,2020-07-15 07:11:05,2020-07-15 22:43:35
CUST000450,Keith,Sullivan,1970-01-12,0714cc8702eba7de5d01686fc3bae23261650b47e5911c43fa075d63444ba431,US,US,2020-02-17,APPROVED,2020-03-20,BR0008,2020-02-17 20:35:37,2020-02-17 09:42:09
CUST000451,Tammy,Jackson,1958-09-25,e7cd40b7d7a8cad139d98d6fb15ca52fe1c0517541fe36d5e8ce91c17d8f3ec9,US,US,2021-03-31,EXPIRED,2021-05-16,BR0013,2021-03-31 06:20:52,2021-03-31 16:35:20
CUST000452,Stacey,Stevens,1980-11-26,f3c4fb8d935ae26ef9bab8c56327e2822ceb581f7122e3206350efbe1a760bcd,US,US,2022-10-07,APPROVED,2022-11-21,BR0009,2022-10-07 11:36:57,2022-10-07 06:53:26
CUST000453,Hannah,Cox,1988-07-27,68d654aa7c30bc5ac1706c0f0de0413e21a5fdc9b2a5093f8588df1f0185b796,US,US,2023-03-07,EXPIRED,2023-03-30,BR0014,2023-03-07 06:24:04,2023-03-07 07:24:21
CUST000454,Samuel,Rodriguez,1987-09-18,9acbd95e57a5c4a87593c556bb3652805c61c011abc249aaa9ffb3da1149e097,US,US,2022-07-31,APPROVED,2022-08-18,BR0003,2022-07-31 18:20:09,2022-07-31 20:26:05
CUST000455,Ryan,Morales,1969-12-23,1764601a611b4a608f53e0563d9bf88cae4046f4cfe24f17ad63623b251ae3f1,US,US,2022-05-07,EXPIRED,2022-06-14,BR0012,2022-05-07 13:40:01,2022-05-07 22:17:12
CUST000456,Christian,Harrell,1992-12-18,ffa4daa64f29e6991e51b9044a00dc4ecb8782cc7039255e2fa700016a0643c8,US,US,2022-03-28,EXPIRED,2022-05-07,BR0009,2022-03-28 15:29:49,2022-03-28 21:55:58
CUST000457,Julie,Walker,1966-03-07,0c897dfd1bf68a074275347ef161b8a4856ed66ba09379091992e4a7e3767857,US,US,2021-10-24,APPROVED,2021-11-05,BR0006,2021-10-24 12:19:32,2021-10-24 06:49:02
CUST000458,Kimberly,Jones,1974-07-29,9acca13afe52b35a4c1fe84928c13f5796ad17dc51b171d8e2430567174e757d,US,US,2020-06-13,APPROVED,2020-07-30,BR0013,2020-06-13 09:20:34,2020-06-13 16:20:29
CUST000459,Cynthia,Schmidt,1975-04-13,6ab00f1fab1f6e94c59ffcd31bceef9884ffb1763c8f3c2d88ed1d8ccc0bc8ae,US,US,2023-04-13,APPROVED,2023-05-15,BR0006,2023-04-13 14:10:23,2023-04-13 20:03:15
CUST000460,James,Parsons,1969-02-06,22d8f06e9fea349cd0157a965f8465328e63cef84094221edc5cea3d788b600f,US,US,2021-03-30,EXPIRED,2021-04-21,BR0012,2021-03-30 11:59:14,2021-03-30 08:20:40
CUST000461,Michael,Mullen,1998-04-02,209b1d70ef084b07b56ea9310ab2c2d32e4cf174bee121b72e98370c2035ff01,US,US,2020-10-13,APPROVED,2020-10-31,BR0013,2020-10-13 11:57:56,2020-10-13 08:28:10
